Date,Close,gain
1/16/2013,2198.5,-0.001090463
1/17/2013,2203.05,0.002069593
1/18/2013,2187.7,-0.006967613
1/21/2013,2173.95,-0.00628514
1/22/2013,2148.8,-0.011568803
1/23/2013,2102.25,-0.021663254
1/24/2013,2055.8,-0.022095374
1/25/2013,2054.1,-0.000826929
1/28/2013,2043.1,-0.005355143
1/29/2013,2051.65,0.004184817
1/30/2013,2052.9,0.000609266
1/31/2013,2048.8,-0.001997175
2/1/2013,2043.5,-0.00258688
2/4/2013,2037,-0.003180817
2/5/2013,2079.2,0.02071674
2/6/2013,2070.2,-0.004328588
2/7/2013,2079.1,0.004299102
2/8/2013,2098.9,0.009523351
2/11/2013,2077.35,-0.010267283
2/12/2013,2094.2,0.008111296
2/13/2013,2098.3,0.001957788
2/14/2013,2096.7,-0.000762522
2/15/2013,2096.95,0.000119235
2/18/2013,2097.1,7.15E-05
2/19/2013,2106.6,0.004530065
2/20/2013,2119.05,0.005909997
2/21/2013,2099.6,-0.009178641
2/22/2013,2099.65,2.38E-05
2/25/2013,2101.75,0.001000167
2/26/2013,2097.95,-0.001808017
2/27/2013,2097.85,-4.77E-05
2/28/2013,2110.95,0.006244488
3/1/2013,2098.9,-0.00570833
3/4/2013,2099.6,0.000333508
3/5/2013,2111.2,0.005524862
3/6/2013,2111,-9.47E-05
3/7/2013,2110.05,-0.000450024
3/8/2013,2116,0.002819838
3/11/2013,2126.45,0.004938563
3/12/2013,2134.4,0.003738625
3/13/2013,2133.25,-0.000538793
3/14/2013,2117.55,-0.007359662
3/15/2013,2119.75,0.001038937
3/18/2013,2160.4,0.01917679
3/19/2013,2150.8,-0.004443622
3/20/2013,2151.35,0.000255719
3/21/2013,2160.6,0.004299626
3/22/2013,2169.15,0.003957234
3/25/2013,2168.6,-0.000253556
3/26/2013,2189.85,0.009798949
3/28/2013,2205.25,0.007032445
4/1/2013,2222,0.007595511
4/2/2013,2229.9,0.003555356
4/3/2013,2268.55,0.017332616
4/4/2013,2200.95,-0.02979877
4/5/2013,2201.65,0.000318044
4/8/2013,2200.1,-0.000704017
4/9/2013,2200.5,0.00018181
4/10/2013,2217.55,0.007748239
4/11/2013,2204.4,-0.005929968
4/12/2013,2201.6,-0.001270187
4/15/2013,2204.8,0.001453488
4/16/2013,2200.1,-0.002131713
4/17/2013,2225.15,0.011385846
4/18/2013,2204.9,-0.00910051
4/22/2013,2207.05,0.000975101
4/23/2013,2204.15,-0.001313971
4/25/2013,2203.35,-0.000362952
4/26/2013,2204.05,0.000317698
4/29/2013,2216.65,0.005716749
4/30/2013,2262.3,0.02059414
5/2/2013,2269.75,0.003293109
5/3/2013,2278.9,0.004031281
5/6/2013,2309.65,0.013493352
5/7/2013,2398.05,0.038274197
5/8/2013,2344.7,-0.022247243
5/9/2013,2310.15,-0.014735361
5/10/2013,2323.35,0.005713915
5/11/2013,2303.3,-0.00862978
5/13/2013,2322.4,0.00829245
5/14/2013,2328.7,0.002712711
5/15/2013,2303.95,-0.010628248
5/16/2013,2271.1,-0.014258122
5/17/2013,2317.45,0.020408613
5/20/2013,2282.55,-0.015059656
5/21/2013,2278.7,-0.00168671
5/22/2013,2287.85,0.004015447
5/23/2013,2282.35,-0.002404004
5/24/2013,2273.5,-0.003877582
5/27/2013,2272.1,-0.000615791
5/28/2013,2266.05,-0.002662735
5/29/2013,2272.75,0.002956687
5/30/2013,2293,0.008909911
5/31/2013,2498.05,0.089424335
6/3/2013,2666.15,0.067292488
6/4/2013,2757.9,0.034412918
6/5/2013,2683.45,-0.026995177
6/6/2013,2706.15,0.00845926
6/7/2013,2637.75,-0.025275761
6/10/2013,2514.45,-0.046744384
6/11/2013,2424.65,-0.035713576
6/12/2013,2506.4,0.033716206
6/13/2013,2470.5,-0.014323332
6/14/2013,2434.25,-0.014673143
6/17/2013,2449.65,0.006326384
6/18/2013,2439.85,-0.004000572
6/19/2013,2467.9,0.011496608
6/20/2013,2505.75,0.015336926
6/21/2013,2484.75,-0.008380724
6/24/2013,2424.9,-0.02408693
6/25/2013,2396.4,-0.011753062
6/26/2013,2330.8,-0.027374395
6/27/2013,2329.7,-0.000471941
6/28/2013,2334.4,0.002017427
7/1/2013,2476.9,0.061043523
7/2/2013,2479.2,0.00092858
7/3/2013,2618.8,0.056308487
7/4/2013,2619.95,0.000439132
7/5/2013,2551.7,-0.026050115
7/8/2013,2530.1,-0.008464945
7/9/2013,2513.75,-0.006462195
7/10/2013,2494.8,-0.007538538
7/11/2013,2480.2,-0.005852173
7/12/2013,2553.55,0.029574228
7/15/2013,2579.8,0.010279807
7/16/2013,2601,0.008217691
7/17/2013,2575.65,-0.009746251
7/18/2013,2544.75,-0.011996972
7/19/2013,2527.1,-0.006935848
7/22/2013,2494.5,-0.012900162
7/23/2013,2482.3,-0.00489076
7/24/2013,2449.95,-0.013032268
7/25/2013,2436.25,-0.005591951
7/26/2013,2453.85,0.007224218
7/29/2013,2449.65,-0.001711596
7/30/2013,2374.8,-0.030555385
7/31/2013,2368.15,-0.002800236
8/1/2013,2348.55,-0.008276503
8/2/2013,2282.85,-0.027974708
8/5/2013,2261.5,-0.009352345
8/6/2013,2320.45,0.02606677
8/7/2013,2402.25,0.035251783
8/8/2013,2331.85,-0.029305859
8/12/2013,2285.15,-0.020027017
8/13/2013,2277.8,-0.003216419
8/14/2013,2291.75,0.00612433
8/16/2013,2265,-0.011672303
8/19/2013,2249.05,-0.007041943
8/20/2013,2237.65,-0.005068807
8/21/2013,2246.65,0.004022077
8/22/2013,2274.8,0.012529767
8/23/2013,2289.2,0.006330227
8/26/2013,2311.5,0.009741394
8/27/2013,2256.65,-0.02372918
8/28/2013,2263.25,0.002924689
8/29/2013,2293.45,0.013343643
8/30/2013,2350.9,0.025049598
9/2/2013,2349.85,-0.000446637
9/3/2013,2290.4,-0.025299487
9/4/2013,2268.8,-0.009430667
9/5/2013,2253.85,-0.006589386
9/6/2013,2258.8,0.002196242
9/10/2013,2322.5,0.028200815
9/11/2013,2415.1,0.039870829
9/12/2013,2402.4,-0.005258581
9/13/2013,2358.8,-0.018148518
9/16/2013,2352.9,-0.002501272
9/17/2013,2350.15,-0.00116877
9/18/2013,2349.45,-0.000297853
9/19/2013,2350.15,0.000297942
9/20/2013,2465.6,0.049124524
9/23/2013,2393.35,-0.029303212
9/24/2013,2402.3,0.003739528
9/25/2013,2430.05,0.01155143
9/26/2013,2432.2,0.000884755
9/27/2013,2438,0.002384672
9/30/2013,2468.05,0.012325677
10/1/2013,2475.1,0.002856506
10/3/2013,2473.3,-0.000727243
10/4/2013,2475,0.000687341
10/7/2013,2493.95,0.007656566
10/8/2013,2480.75,-0.005292809
10/9/2013,2486.25,0.002217071
10/10/2013,2489.85,0.001447964
10/11/2013,2480.2,-0.003875735
10/14/2013,2479.45,-0.000302395
10/15/2013,2478.95,-0.000201658
10/17/2013,2481,0.000826963
10/18/2013,2479.4,-0.000644901
10/21/2013,2479.65,0.000100831
10/22/2013,2480.05,0.000161313
10/23/2013,2479.9,-6.05E-05
10/24/2013,2419.25,-0.024456631
10/25/2013,2419.65,0.00016534
10/28/2013,2419.45,-8.27E-05
10/29/2013,2434.85,0.006365083
10/30/2013,2435.15,0.000123211
10/31/2013,2431.35,-0.001560479
11/1/2013,2481.45,0.020605836
11/3/2013,2461.55,-0.008019505
11/5/2013,2482.4,0.008470273
11/6/2013,2501.1,0.007533033
11/7/2013,2489.9,-0.00447803
11/8/2013,2487.8,-0.000843407
11/11/2013,2474.3,-0.005426481
11/12/2013,2470.05,-0.001717658
11/13/2013,2410.2,-0.024230279
11/14/2013,2410.3,4.15E-05
11/18/2013,2416.2,0.002447828
11/19/2013,2420.05,0.001593411
11/20/2013,2414,-0.002499948
11/21/2013,2405.8,-0.003396852
11/22/2013,2405.95,6.23E-05
11/25/2013,2405.5,-0.000187036
11/26/2013,2396.35,-0.003803783
11/27/2013,2390.05,-0.002628998
11/28/2013,2389.95,-4.18E-05
11/29/2013,2495.7,0.044247788
12/2/2013,2523.25,0.011038987
12/3/2013,2594.35,0.028177945
12/4/2013,2572.4,-0.008460693
12/5/2013,2557.75,-0.005695071
12/6/2013,2522.6,-0.013742547
12/9/2013,2510.8,-0.004677713
12/10/2013,2489.2,-0.008602836
12/11/2013,2469.65,-0.007853929
12/12/2013,2432.15,-0.015184338
12/13/2013,2460.15,0.011512448
12/16/2013,2925.6,0.189195781
12/17/2013,2949.55,0.008186355
12/18/2013,2943.15,-0.002169823
12/19/2013,2937.25,-0.002004655
12/20/2013,2930.75,-0.002212954
12/23/2013,2936.6,0.001996076
12/24/2013,2951.95,0.005227133
12/26/2013,2954.6,0.000897712
12/27/2013,2958.1,0.001184594
12/30/2013,2975.25,0.00579764
12/31/2013,2998.3,0.007747248
1/1/2014,2990.45,-0.00261815
1/2/2014,2986.05,-0.00147135
1/3/2014,2986.15,3.35E-05
1/6/2014,2985.05,-0.000368367
1/7/2014,2979.05,-0.002010017
1/8/2014,2974.2,-0.001628036
1/9/2014,2961.85,-0.004152377
1/10/2014,2965.15,0.001114169
1/13/2014,2984.7,0.006593258
1/14/2014,2978.15,-0.002194525
1/15/2014,2978.05,-3.36E-05
1/16/2014,2971.3,-0.002266584
1/17/2014,2977.25,0.00200249
1/20/2014,2977.9,0.000218322
1/21/2014,2977.85,-1.68E-05
1/22/2014,2974.7,-0.00105781
1/23/2014,2978.3,0.001210206
1/24/2014,2983.05,0.00159487
1/27/2014,2977.4,-0.001894035
1/28/2014,2978.7,0.000436623
1/29/2014,2973.65,-0.00169537
1/30/2014,2978.35,0.001580549
1/31/2014,2984.1,0.001930599
2/3/2014,2986.35,0.000753996
2/4/2014,2984.85,-0.000502285
2/5/2014,2982.6,-0.000753807
2/6/2014,2969.9,-0.00425803
2/7/2014,2972,0.000707095
2/10/2014,2981.9,0.00333109
2/11/2014,2982.85,0.000318589
2/12/2014,2983,5.03E-05
2/13/2014,3003.7,0.006939323
2/14/2014,3008.65,0.001647968
2/17/2014,3013.4,0.001578781
2/18/2014,3017.6,0.001393774
2/19/2014,3009.25,-0.0027671
2/20/2014,3017.45,0.002724931
2/21/2014,3028.05,0.0035129
2/24/2014,3030.9,0.0009412
2/25/2014,3036.5,0.001847636
2/26/2014,3045.75,0.00304627
2/28/2014,3045.15,-0.000196996
3/3/2014,3053.05,0.002594289
3/4/2014,2966.45,-0.028365078
3/5/2014,2744.8,-0.07471894
3/6/2014,2676.45,-0.024901632
3/7/2014,2648.35,-0.010498982
3/10/2014,2508.8,-0.052693186
3/11/2014,2441.9,-0.026666135
3/12/2014,2477.75,0.014681191
3/13/2014,2533.75,0.02260115
3/14/2014,2605.75,0.028416379
3/18/2014,2651.9,0.017710832
3/19/2014,2650.5,-0.000527923
3/20/2014,2637.5,-0.004904735
3/21/2014,2568.9,-0.026009479
3/22/2014,2596.4,0.010704971
3/24/2014,2552.9,-0.016753967
3/25/2014,2550.15,-0.001077206
3/26/2014,2550.15,0
3/27/2014,2573,0.008960257
3/28/2014,2588.75,0.006121259
3/31/2014,2573.2,-0.00600676
4/1/2014,2580.9,0.002992383
4/2/2014,2589.95,0.003506529
4/3/2014,2571.1,-0.007278133
4/4/2014,2562.85,-0.003208743
4/7/2014,2548.55,-0.005579726
4/9/2014,2545.25,-0.001294854
4/10/2014,2534.95,-0.004046754
4/11/2014,2536.4,0.000572003
4/15/2014,2500.95,-0.013976502
4/16/2014,2503.85,0.001159559
4/17/2014,2491.55,-0.004912435
4/21/2014,2489.25,-0.00092312
4/22/2014,2482.35,-0.002771919
4/23/2014,2457.1,-0.010171813
4/25/2014,2442,-0.006145456
4/28/2014,2419,-0.009418509
4/29/2014,2430.45,0.004733361
4/30/2014,2466.3,0.014750355
5/2/2014,2449.4,-0.00685237
5/5/2014,2420.65,-0.011737568
5/6/2014,2380.55,-0.016565798
5/7/2014,2376.45,-0.001722291
5/8/2014,2402.95,0.011151087
5/9/2014,2386.95,-0.006658482
5/12/2014,2383.2,-0.001571043
5/13/2014,2435.55,0.021966264
5/14/2014,2437.75,0.000903287
5/15/2014,2459.45,0.008901651
5/16/2014,2501.25,0.01699567
5/19/2014,2504.05,0.00111944
5/20/2014,2525,0.008366446
5/21/2014,2549.55,0.009722772
5/22/2014,2556.2,0.002608303
5/23/2014,2516.1,-0.015687348
5/26/2014,2484.45,-0.012578991
5/27/2014,2453,-0.012658737
5/28/2014,2428.6,-0.009947004
5/29/2014,2453.25,0.010149881
5/30/2014,2434.75,-0.007541017
6/2/2014,2461.65,0.011048362
6/3/2014,2449.4,-0.004976337
6/4/2014,2446.25,-0.001286029
6/5/2014,2456.3,0.004108329
6/6/2014,2490.8,0.014045516
6/9/2014,2475.35,-0.006202826
6/10/2014,2494.85,0.007877674
6/11/2014,2481.35,-0.005411147
6/12/2014,2514.7,0.013440264
6/13/2014,2488.25,-0.010518153
6/16/2014,2478.55,-0.003898322
6/17/2014,2477.85,-0.000282423
6/18/2014,2477.05,-0.000322861
6/19/2014,2462.55,-0.005853737
6/20/2014,2477.9,0.006233376
6/23/2014,2485.3,0.0029864
6/24/2014,2486.75,0.000583431
6/25/2014,2473.75,-0.005227707
6/26/2014,2463.9,-0.003981809
6/27/2014,2490.7,0.010877065
6/30/2014,2501.6,0.00437628
7/1/2014,2499.7,-0.000759514
7/2/2014,2533.45,0.01350162
7/3/2014,2551.95,0.007302295
7/4/2014,2549.1,-0.001116793
7/7/2014,2551.45,0.000921894
7/8/2014,2508.55,-0.016813969
7/9/2014,2508.5,-1.99E-05
7/10/2014,2481.5,-0.010763404
7/11/2014,2500.4,0.007616361
7/14/2014,2488.2,-0.004879219
7/15/2014,2506.7,0.007435094
7/16/2014,2499.95,-0.002692783
7/17/2014,2505.25,0.002120042
7/18/2014,2491.25,-0.005588265
7/21/2014,2487.65,-0.001445058
7/22/2014,2472.75,-0.005989589
7/23/2014,2487.2,0.005843696
7/24/2014,2482.25,-0.00199019
7/25/2014,2482.3,2.01E-05
7/28/2014,2491.45,0.003686098
7/30/2014,2492.75,0.000521785
7/31/2014,2495.55,0.001123257
8/1/2014,2482.7,-0.005149166
8/4/2014,2480.9,-0.000725017
8/5/2014,2488.95,0.00324479
8/6/2014,2491.85,0.00116515
8/7/2014,2506.1,0.005718643
8/8/2014,2500.6,-0.002194645
8/11/2014,2497.4,-0.001279693
8/12/2014,2518.7,0.00852887
8/13/2014,2494.25,-0.009707389
8/14/2014,2491.75,-0.001002305
8/18/2014,2489.3,-0.000983245
8/19/2014,2492.05,0.001104728
8/20/2014,2505.15,0.005256716
8/21/2014,2501.7,-0.001377163
8/22/2014,2488.65,-0.005216453
8/25/2014,2479.95,-0.003495871
8/26/2014,2481,0.000423396
8/27/2014,2497.4,0.006610238
8/28/2014,2488.65,-0.003503644
9/1/2014,2493.95,0.002129669
9/2/2014,2499.95,0.002405822
9/3/2014,2494.2,-0.002300046
9/4/2014,2488.65,-0.002225162
9/5/2014,2503.2,0.005846543
9/8/2014,2537.65,0.013762384
9/9/2014,2521.8,-0.006245936
9/10/2014,2509,-0.00507574
9/11/2014,2512.25,0.001295337
9/12/2014,2504.6,-0.003045079
9/15/2014,2524.65,0.00800527
9/16/2014,2497.1,-0.010912404
9/17/2014,2504.1,0.002803252
9/18/2014,2510.3,0.002475939
9/19/2014,2500.85,-0.00376449
9/22/2014,2510.75,0.003958654
9/23/2014,2539.9,0.011610077
9/24/2014,2665.1,0.049293279
9/25/2014,2685.5,0.007654497
9/26/2014,2705.3,0.007372929
9/29/2014,2764.05,0.02171663
9/30/2014,2826.75,0.022684105
10/1/2014,2803.1,-0.008366499
10/7/2014,2886.9,0.029895473
10/8/2014,2807.6,-0.027468911
10/9/2014,2775.85,-0.011308591
10/10/2014,2718.8,-0.020552263
10/13/2014,2739.9,0.007760777
10/14/2014,2744.3,0.001605898
10/16/2014,2687.85,-0.020569909
10/17/2014,2702.25,0.005357442
10/20/2014,2707.2,0.001831807
10/21/2014,2716.45,0.003416814
10/22/2014,2709.55,-0.00254008
10/23/2014,2704.1,-0.002011404
10/27/2014,2700.15,-0.001460745
10/28/2014,2701.45,0.000481455
10/29/2014,2679.5,-0.008125266
10/30/2014,2705.8,0.009815264
10/31/2014,2720,0.005247986
11/3/2014,2732.8,0.004705882
11/5/2014,2760.25,0.010044643
11/7/2014,2790.85,0.011085952
11/10/2014,2799.55,0.00311733
11/11/2014,2766.05,-0.011966209
11/12/2014,2843.5,0.028000217
11/13/2014,2840.35,-0.00110779
11/14/2014,2849.25,0.003133417
11/17/2014,2853.1,0.001351233
11/18/2014,2849.75,-0.001174161
11/19/2014,2899.4,0.017422581
11/20/2014,2926.3,0.009277782
11/21/2014,2944.3,0.006151112
11/24/2014,2939.8,-0.001528377
11/25/2014,2873.15,-0.02267161
11/26/2014,2907.75,0.012042532
11/27/2014,2933.7,0.008924426
11/28/2014,2933.8,3.41E-05
12/1/2014,2972.8,0.01329334
12/2/2014,3172.1,0.067041173
12/3/2014,3210.5,0.012105545
12/4/2014,3190.1,-0.00635415
12/5/2014,3193.95,0.001206859
12/8/2014,3213.7,0.006183566
12/9/2014,3159.2,-0.016958646
12/10/2014,3146,-0.004178273
12/11/2014,3091.05,-0.017466624
12/12/2014,3108.85,0.005758561
12/15/2014,3062.5,-0.01490905
12/16/2014,2941.5,-0.039510204
12/17/2014,2876.1,-0.022233554
12/18/2014,2980.15,0.036177463
12/19/2014,2986.25,0.002046877
12/22/2014,2984.95,-0.000435329
12/23/2014,3075.05,0.03018476
12/24/2014,3120.85,0.014894067
12/26/2014,3117.85,-0.000961277
12/29/2014,3156.8,0.012492583
12/30/2014,3187.3,0.009661683
12/31/2014,3198.45,0.003498259
1/1/2015,3169.9,-0.008926199
1/2/2015,3131.9,-0.01198776
1/5/2015,3136.15,0.001357004
1/6/2015,3151.1,0.004766991
1/7/2015,3180.1,0.009203135
1/8/2015,3207.5,0.008616081
1/9/2015,3192.65,-0.004629774
1/12/2015,3192.8,4.70E-05
1/13/2015,3183.95,-0.002771862
1/14/2015,3193.1,0.002873789
1/15/2015,3175.15,-0.005621496
1/16/2015,3205.1,0.009432625
1/19/2015,3173.8,-0.009765686
1/20/2015,3168.95,-0.001528137
1/21/2015,3159.05,-0.003124063
1/22/2015,3154,-0.001598582
1/23/2015,3343.05,0.059939759
1/27/2015,3445.5,0.030645668
1/28/2015,3389.7,-0.016195037
1/29/2015,3444.55,0.016181373
1/30/2015,3390.2,-0.015778549
2/2/2015,3383.2,-0.002064775
2/3/2015,3337.4,-0.013537479
2/4/2015,3349.45,0.003610595
2/5/2015,3301.55,-0.014300855
2/6/2015,3295.95,-0.001696173
2/9/2015,3287.95,-0.002427221
2/10/2015,3322.55,0.010523274
2/11/2015,3295.55,-0.008126289
2/12/2015,3253.4,-0.012789974
2/13/2015,3266.4,0.00399582
2/16/2015,3247.6,-0.005755572
2/18/2015,3245.05,-0.000785195
2/19/2015,3221.3,-0.007318839
2/20/2015,3184.8,-0.011330829
2/23/2015,3131.05,-0.016877041
2/24/2015,3119.6,-0.00365692
2/25/2015,3105.1,-0.004648032
2/26/2015,3098.9,-0.001996715
2/27/2015,3099.95,0.00033883
2/28/2015,3109.25,0.003000048
3/2/2015,3090.4,-0.006062555
3/3/2015,3110.9,0.006633446
3/4/2015,3139.6,0.009225626
3/5/2015,3273.25,0.042569117
3/9/2015,3314.9,0.012724357
3/10/2015,3343.9,0.008748379
3/11/2015,3359.35,0.004620353
3/12/2015,3302.05,-0.017056871
3/13/2015,3304.75,0.000817674
3/16/2015,3286.4,-0.005552614
3/17/2015,3261.6,-0.007546251
3/18/2015,3278.1,0.005058867
3/19/2015,3264.15,-0.004255514
3/20/2015,3255.05,-0.002787862
3/23/2015,3283.15,0.00863274
3/24/2015,3252.75,-0.0092594
3/25/2015,3283.85,0.009561141
3/26/2015,3262.75,-0.006425385
3/27/2015,3274.15,0.003493985
3/30/2015,3285.2,0.003374922
3/31/2015,3425.65,0.042752344
4/1/2015,3353.25,-0.021134675
4/6/2015,3360.1,0.002042794
4/7/2015,3358.9,-0.000357132
4/8/2015,3359.5,0.00017863
4/9/2015,3340.85,-0.005551421
4/10/2015,3314.3,-0.007947079
4/13/2015,3349.75,0.010696075
4/15/2015,3342.95,-0.002030002
4/16/2015,3312.75,-0.009033937
4/17/2015,3273.45,-0.011863256
4/20/2015,3198.4,-0.022926881
4/21/2015,3190.5,-0.002469985
4/22/2015,3199.85,0.002930575
4/23/2015,3197.2,-0.000828164
4/24/2015,3062.65,-0.042083698
4/27/2015,2996.05,-0.021745874
4/28/2015,3038.85,0.014285476
4/29/2015,3140.05,0.033302072
4/30/2015,3183.4,0.013805513
5/4/2015,3175.25,-0.002560156
5/5/2015,3235.5,0.018974884
5/6/2015,3198.1,-0.011559264
5/7/2015,3173.25,-0.007770239
5/8/2015,3185.5,0.003860395
5/11/2015,3187.45,0.000612149
5/12/2015,3193,0.001741204
5/13/2015,3195.4,0.000751644
5/14/2015,3225.4,0.009388496
5/15/2015,3240.2,0.004588578
5/18/2015,3279.45,0.01211345
5/19/2015,3251.4,-0.008553264
5/20/2015,3209.5,-0.012886756
5/21/2015,3210.75,0.000389469
5/22/2015,3192.15,-0.005793039
5/25/2015,3197.75,0.001754304
5/26/2015,3191.5,-0.001954499
5/27/2015,3167.6,-0.007488642
5/28/2015,3200.85,0.010496906
5/29/2015,3228.1,0.008513364
6/1/2015,3247.25,0.005932282
6/2/2015,3297.75,0.015551621
6/3/2015,3218.6,-0.024001213
6/4/2015,3183.9,-0.010781085
6/5/2015,3199.1,0.004774019
6/8/2015,3180.4,-0.005845394
6/9/2015,3194.45,0.004417683
6/10/2015,3224,0.009250419
6/11/2015,3209,-0.004652605
6/12/2015,3233.35,0.007588034
6/15/2015,3258.6,0.007809238
6/16/2015,3279.25,0.006337077
6/17/2015,3325.4,0.01407334
6/18/2015,3313.55,-0.003563481
6/19/2015,3296.9,-0.005024822
6/22/2015,3277.3,-0.005944979
6/23/2015,3269.55,-0.002364751
6/24/2015,3261.15,-0.002569161
6/25/2015,3263.4,0.000689941
6/26/2015,3287.6,0.007415579
6/29/2015,3287.1,-0.000152087
6/30/2015,3348.1,0.018557391
7/1/2015,3323.45,-0.007362385
7/2/2015,3352,0.008590471
7/3/2015,3347.4,-0.001372315
7/6/2015,3353.55,0.001837247
7/7/2015,3406.35,0.01574451
7/8/2015,3460.95,0.016028887
7/9/2015,3417,-0.012698825
7/10/2015,3403.65,-0.003906936
7/13/2015,3410.25,0.001939095
7/14/2015,3417.15,0.002023312
7/15/2015,3423.95,0.001989962
7/16/2015,3420.9,-0.000890784
7/17/2015,3418.7,-0.000643106
7/20/2015,3395.75,-0.006713078
7/21/2015,3378.9,-0.004962085
7/22/2015,3436.9,0.01716535
7/23/2015,3403,-0.00986354
7/24/2015,3388.6,-0.00423156
7/27/2015,3382.3,-0.001859175
7/28/2015,3392.35,0.002971351
7/29/2015,3445.05,0.015534954
7/30/2015,3531.75,0.025166543
7/31/2015,3522.3,-0.002675727
8/3/2015,3592.5,0.019930159
8/4/2015,3694.9,0.028503827
8/5/2015,3754.05,0.016008552
8/6/2015,3730.55,-0.006259906
8/7/2015,3669.85,-0.016271059
8/10/2015,3616.9,-0.014428383
8/11/2015,3612.4,-0.001244159
8/12/2015,3626.9,0.004013952
8/13/2015,3602.75,-0.006658579
8/14/2015,3679.7,0.021358684
8/17/2015,3652.1,-0.007500611
8/18/2015,3664.6,0.003422688
8/19/2015,3620.15,-0.012129564
8/20/2015,3604.15,-0.004419706
8/21/2015,3587.95,-0.004494818
8/24/2015,3409.1,-0.049847406
8/25/2015,3382.25,-0.007875979
8/26/2015,3377.5,-0.001404391
8/27/2015,3370.8,-0.001983716
8/28/2015,3393.45,0.006719473
8/31/2015,3397.25,0.001119804
9/1/2015,3379.5,-0.005224814
9/2/2015,3366.25,-0.003920698
9/3/2015,3389.2,0.006817675
9/4/2015,3368.6,-0.006078131
9/7/2015,3345.05,-0.006991035
9/8/2015,3323.1,-0.006561935
9/9/2015,3319.85,-0.000978002
9/10/2015,3350.9,0.009352832
9/11/2015,3333.75,-0.005118028
9/14/2015,3327,-0.002024747
9/15/2015,3325.5,-0.000450857
9/16/2015,3321.55,-0.001187791
9/18/2015,3349.3,0.008354533
9/21/2015,3348.5,-0.000238856
9/22/2015,3347.65,-0.000253845
9/23/2015,3346.8,-0.000253909
9/24/2015,3371.55,0.007395124
9/28/2015,3317.4,-0.016060862
9/29/2015,3325.75,0.002517031
9/30/2015,3359.55,0.010163121
10/1/2015,3363.95,0.001309699
10/5/2015,3354.9,-0.00269029
10/6/2015,3373.55,0.005559033
10/7/2015,3387.9,0.004253679
10/8/2015,3365.75,-0.006537973
10/9/2015,3319.3,-0.013800787
10/12/2015,3318.45,-0.000256078
10/13/2015,3307.75,-0.003224397
10/14/2015,3300.15,-0.002297634
10/15/2015,3304.65,0.001363574
10/16/2015,3323.55,0.005719214
10/19/2015,3315.75,-0.002346888
10/20/2015,3300.1,-0.004719897
10/21/2015,3303.5,0.001030272
10/23/2015,3321,0.005297412
10/26/2015,3298.5,-0.006775068
10/27/2015,3282.65,-0.004805214
10/28/2015,3282.2,-0.000137084
10/29/2015,3276.75,-0.001660472
10/30/2015,3310.15,0.010193027
11/2/2015,3240,-0.021192393
11/3/2015,3245.8,0.001790123
11/4/2015,3231.75,-0.004328671
11/5/2015,3209.25,-0.006962172
11/6/2015,3212.45,0.000997118
11/9/2015,3231.35,0.00588336
11/10/2015,3140.2,-0.028208025
11/11/2015,3171.75,0.010047131
11/13/2015,3154.25,-0.005517459
11/16/2015,3129.15,-0.007957518
11/17/2015,3129.1,-1.60E-05
11/18/2015,3124.65,-0.001422134
11/19/2015,3151.85,0.008704975
11/20/2015,3198.75,0.01488015
11/23/2015,3232.4,0.010519734
11/24/2015,3255.15,0.007038114
11/26/2015,3284.65,0.009062562
11/27/2015,3278.2,-0.00196368
11/30/2015,3296.25,0.00550607
12/1/2015,3293.5,-0.000834281
12/2/2015,3305.7,0.003704266
12/3/2015,3269.85,-0.010844904
12/4/2015,3284.8,0.004572075
12/7/2015,3276.8,-0.00243546
12/8/2015,3281.6,0.001464844
12/9/2015,3270.25,-0.003458679
12/10/2015,3250.45,-0.006054583
12/11/2015,3244.8,-0.001738221
12/14/2015,3304.1,0.018275394
12/15/2015,3314.1,0.003026543
12/16/2015,3299.4,-0.004435593
12/17/2015,3297.3,-0.000636479
12/18/2015,3275.35,-0.006656962
12/21/2015,3278.15,0.00085487
12/22/2015,3269.95,-0.002501411
12/23/2015,3297.2,0.008333461
12/24/2015,3295.45,-0.000530753
12/28/2015,3279.2,-0.004931041
12/29/2015,3297.05,0.005443401
12/30/2015,3324.2,0.008234634
12/31/2015,3314.05,-0.003053366
1/1/2016,3294.85,-0.005793515
1/4/2016,3258.2,-0.01112342
1/5/2016,3277.8,0.006015591
1/6/2016,3277.05,-0.000228812
1/7/2016,3233.3,-0.013350422
1/8/2016,3295.5,0.019237312
1/11/2016,3230.6,-0.019693521
1/12/2016,3270.05,0.012211354
1/13/2016,3294.1,0.007354628
1/14/2016,3233.1,-0.018517956
1/15/2016,3207.45,-0.007933562
1/18/2016,3162.25,-0.014092192
1/19/2016,3204.4,0.013329117
1/20/2016,3142.85,-0.019207964
1/21/2016,3068.75,-0.023577326
1/22/2016,3159.65,0.029621181
1/25/2016,3184.1,0.007738199
1/27/2016,3230.65,0.014619516
1/28/2016,3229.6,-0.000325012
1/29/2016,3236.4,0.002105524
2/1/2016,3297.2,0.018786306
2/2/2016,3262.2,-0.010615067
2/3/2016,3208.1,-0.0165839
2/4/2016,3226.8,0.005828995
2/5/2016,3306.3,0.024637412
2/8/2016,3296.6,-0.002933793
2/9/2016,3243.7,-0.016046836
